taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	
3300001771	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Cayman Rise, Cayman Islands	Hydrothermal vent plume microbial communities from the Mid Cayman Rise - Beebe Sites		3300001771	113560268	164902	70536	
3300022447	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1OPP1 JM58	AGRF	3300022447	48915249	82708	54008	
3300028214	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS377 with 0.8UM filter - spades	JGI facility at Oak Ridge National Laboratory	3300028214	19638791	39233	12502	
3300034027	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 45SNC	DOE Joint Genome Institute (JGI)	3300034027	385660223	779192	587768	
3300003079	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Carnoules, Gard, France	Acid Mine Drainage microbial communities from Carnoules, Gard, France, bin 1	CEA Genoscope	3300003079	2539671	2588	21	
3300030091	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site C75, Iron Mt, CA, USA - AMDC750608V3	University of California, Berkeley	3300030091	16255496	20757	5129	
3300031980	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS-M3	DOE Joint Genome Institute (JGI)	3300031980	267257994	617247	500050	
3300005191	*Microbiome	Permanent Draft	Mallorca 2014 E5	E5 T8	University of Alicante	3300005191	31595259	91127	70061	
3300000272	*Microbiome	Permanent Draft	Marine microbial communities from a deep-sea hydrothermal vent at Loihi Seamount, Hawaii	Marine microbial communities from hydrothermal vents at Loihi seamountain, Hawaii	Pennsylvania State University	3300000272	11279045	14844	3987	
3300034391	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 13HMC	DOE Joint Genome Institute (JGI)	3300034391	273881997	722960	623008	
3300010289	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial mat communities from California, USA to study Microbial Dark Matter (Phase II) - Cone Pool mat layer C metaG	DOE Joint Genome Institute (JGI)	3300010289	474401266	809377	520180	
3300009774	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Glacier valley bacterial and archeal communities from Borup Fiord, Nunavut, Canada, to study Microbial Dark Matter (Phase II) - lysozymeSSSS metaG	DOE Joint Genome Institute (JGI)	3300009774	907025361	1723962	1131391	
3300022412	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL1OPP2 JM26	AGRF	3300022412	45744346	85607	61783	
3300005573	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - OP-RAMG-01 (SPADES assembly) (version 2)	DOE Joint Genome Institute (JGI)	3300005573	1324228739	1898800	742818	
3300001516	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from Tahi Moana, Pacific Ocean, of black smokers	Hydrothermal vent plume microbial communities from Tahi Moana, Pacific Ocean, of black smokers		3300001516	178791248	300470	143951	
3300037503	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Soil microbial communities from Mojave Desert, California, United States - 2NOC	DOE Joint Genome Institute (JGI)	3300037503	320934178	768536	614861	
3300028827	*Microbiome	Permanent Draft	Axial Seamount Reassemblies	Marine deep subsurface microbial communities from hydrothermal vents in Axial Seamount, Pacific Ocean - FS900_Dependable_DNA IDBA_UD reassembly	The Marine Biological Laboratory	3300028827	511963681	1150313	805710	
3300044577	*Microbiome	Permanent Draft	Marine microbial communities from various hydrothermal vent chimneys in Pacific Ocean	Marine hydrothermal vent mat microbial communities from Ochre Fields, Axial Seamount, Pacific Ocean - S1	Western Washington University	3300044577	375798447	908937	712683	
3300022328	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Baghdad, Rottnest Island (WA - Australia) - LBBM1 JM46	AGRF	3300022328	28283832	56116	38782	
3300017963	*Microbiome	Permanent Draft	Hypersaline lake sediment archaeal communities from the Salton Sea, California, USA	Hypersaline lake sediment archaeal communities from the Salton Sea, California, USA - SS_3_D_1 metaG	DOE Joint Genome Institute (JGI)	3300017963	2391632464	4638331	2978657	
3300015162	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Storglaciaren, Tarfala, Sweden (Sample st-4c, rock/ice/stream interface)	University of Bristol	3300015162	175258662	374176	261266	
3300028422	*Microbiome	Permanent Draft	Black smoker hydrothermal vent sediment microbial communities from the Guaymas Basin, Mid-Atlantic Ridge, South Atlantic Ocean	Black smoker hydrothermal vent sediment microbial communities from the Guaymas Basin, Mid-Atlantic Ridge, South Atlantic Ocean - BSmoChi-MAR-TVG12 re-analysis	Beijing Genomics Institute (BGI)	3300028422	4930768612	7482251	4057844	
3300022470	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-18-10-11_MG	DOE Joint Genome Institute (JGI)	3300022470	345302164	693567	436617	
3300022355	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1BM2 JM98	AGRF	3300022355	40774334	74780	51347	
3300021504	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-2-3_MG	DOE Joint Genome Institute (JGI)	3300021504	241930256	486164	346481	
3300032102	*Microbiome	Permanent Draft	Microbial communities from the deep biosphere	Alkaline spring water microbial communities from Santa Elena Complex in Costa Rica - Mur_UP re-assembly	The Marine Biological Laboratory	3300032102	434468222	1418681	1304360	
3300022452	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1OPP3 JM60	AGRF	3300022452	54242691	85815	51384	
3300023218	*Microbiome	Permanent Draft	Solar saltern microbial communities from the Namib Desert	Sediment microbial communities from solar saltern in the Namib Desert, Gobabeb, Namibia - Hosabes sink 2016	Genewiz Inc.	3300023218	727361195	990345	431811	
3300034393	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Sub-biocrust soil microbial communities from Mojave Desert, California, United States - 10HMS	DOE Joint Genome Institute (JGI)	3300034393	170344005	460360	404926	
3300007776	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS915_Marker113_DNA CLC_assembly	Marine Biological Laboratory	3300007776	404034605	744609	473270	
3300011237	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities form glacier forefield, Midre Lovenbreen, Svalbard, Norway (Sample 2 - S13.2.20.a - transect 2, age 3 years, surface depth)	University of Bristol	3300011237	32695412	82985	66450	
3300021512	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-0-1_MG	DOE Joint Genome Institute (JGI)	3300021512	346764346	732227	495590	
3300011007	*Microbiome	Permanent Draft	Basal ice microbial communities from Matanuska glacier, Alaska, USA - MataB	Basal ice microbial communities from Matanuska glacier, Alaska, USA - MataB	Tsinghua University	3300011007	223379640	379765	196260	
3300030335	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site C75, Iron Mt, CA, USA - AMDC750608V1	University of California, Berkeley	3300030335	16951062	21294	4932	
3300022340	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Vincent, Rottnest Island (WA - Australia) - LVBGP2 JM32	AGRF	3300022340	32755130	63084	45796	
3300003877	*Microbiome	Permanent Draft	Black smoker hydrothermal chimney microbial communities from Manus Basin, Bismarck Sea	Black smoker hydrothermal chimney microbial communities from Manus Basin, Bismarck Sea - 373A_norm	Max Planck Institute for Marine Microbiology	3300003877	146170108	193464	68712	
3300022404	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1OPP3 JM39	AGRF	3300022404	48500025	82296	54520	
3300031878	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS-M4	DOE Joint Genome Institute (JGI)	3300031878	272091421	652495	544129	
3300005744	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS842	Marine Biological Laboratory	3300005744	26859940	33289	9412	
3300009383	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS879 no minimum length	Marine Biological Laboratory	3300009383	68927963	275874	274583	
3300022315	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1BM2 JM2	AGRF	3300022315	38401161	72043	51256	
3300005275	*Microbiome	Permanent Draft	Hot Spring microbial communities from Great Boiling Spring, Nevada	Hot spring sediment microbial communities from Great Boiling Spring, Nevada - Cellulolytic enrichment CS 85C v3 (version 3)	DOE Joint Genome Institute (JGI)	3300005275	93642314	164694	92075	
3300028605	*Microbiome	Permanent Draft	Microbial communities from Yellowstone National Park hot springs 2017	Hot spring sediment microbial communities from Flat Cone (chemo OnOff), Yellowstone National Park, USA - 170627D	University of Minnesota	3300028605	66434634	158213	129850	
3300017454	*Microbiome	Permanent Draft	Yellowstone National Park Obsidian Pool microbial communities	Hotspring water microbial communities from Obsidian Pool, Yellowstone National Park, Wyoming, USA - Obsidian 7, mini-metaG sequencing	Stanford University	3300017454	768928	852	97	
3300012669	*Microbiome	Permanent Draft	Polar desert microbial communities from Antarctic Dry Valleys	Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ487 (21.06)	DOE Joint Genome Institute (JGI)	3300012669	18604340	46280	36069	
3300021489	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-04-8-9_MG	DOE Joint Genome Institute (JGI)	3300021489	121323270	263884	186645	
3300026512	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal vent microbial communities from Guaymas Basin, Mexico - 4559-240	DOE Joint Genome Institute (JGI)	3300026512	417525177	737412	410432	
3300034134	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 24HNC	DOE Joint Genome Institute (JGI)	3300034134	302615591	703732	556195	
