"taxon_oid","ID1","ID2","KO","Phylum","Class","Order","Family","Genus","Species"
"3300034172","Ga0334913_497359_2_271","Ga0334913_497359","K00729","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034007","Ga0334936_539673_99_278","Ga0334936_539673","K01687","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034221","Ga0334937_816614_2_280","Ga0334937_816614","K00412","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034002","Ga0334920_347716_29_211","Ga0334920_347716","K00939","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034003","Ga0334922_392437_149_286","Ga0334922_392437","K07573","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034003","Ga0334922_375111_18_287","Ga0334922_375111","K13830","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034138","Ga0334955_672376_79_276","Ga0334955_672376","K11584","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034138","Ga0334955_672110_55_276","Ga0334955_672110","K11884","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034134","Ga0334928_460746_2_286","Ga0334928_460746","K00412","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034134","Ga0334928_525545_3_278","Ga0334928_525545","K15463","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034760","Ga0334948_331963_1_333","Ga0334948_331963","K01768","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034760","Ga0334948_355862_96_314","Ga0334948_355862","K02355","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034760","Ga0334948_039799_369_932","Ga0334948_039799","K03936","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034029","Ga0334951_347646_26_352","Ga0334951_347646","K02233","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300035156","Ga0334941_0599192_55_372","Ga0334941_0599192","K01537","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034402","Ga0334960_158214_158_343","Ga0334960_158214","K09022","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034139","Ga0334956_484643_2_277","Ga0334956_484643","K00412","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034139","Ga0334956_472421_52_279","Ga0334956_472421","K03234","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034139","Ga0334956_372227_83_289","Ga0334956_372227","K05285","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034000","Ga0334918_232627_1_288","Ga0334918_232627","K09828","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034008","Ga0334942_445396_3_293","Ga0334942_445396","K01810","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034008","Ga0334942_411716_2_289","Ga0334942_411716","K08900","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034142","Ga0334959_055962_108_296","Ga0334959_055962","K00412","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034142","Ga0334959_159050_255_398","Ga0334959_159050","K00412","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034174","Ga0334932_370986_2_283","Ga0334932_370986","K10408","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034024","Ga0334927_231247_289_429","Ga0334927_231247","K10397","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034236","Ga0334938_455620_3_287","Ga0334938_455620","K01803","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034236","Ga0334938_546456_99_281","Ga0334938_546456","K01876","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034145","Ga0334963_393826_1_285","Ga0334963_393826","K06758","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
"3300034391","Ga0334917_564698_1_279","Ga0334917_564698","K06867","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytriomycetaceae","Rhizoclosmatium","Rhizoclosmatium_globosum"
